timestamp,open,high,low,close
1753591080,1129.45,1131.46,1129.45,1130.85
1753591140,1130.72,1130.72,1129.75,1130.45
1753591200,1130.28,1130.32,1128.52,1129.72
1753591260,1130.18,1130.39,1129.29,1129.76
1753591320,1129.9,1131.69,1129.74,1131.58
1753591380,1131.18,1131.18,1128.32,1129.84
1753591440,1129.73,1131.43,1129.15,1131.26
1753591500,1131.09,1131.57,1129.76,1130.01
1753591560,1129.9,1131.35,1129.9,1131.11
1753591620,1130.9,1131.54,1130.41,1130.41
1753591680,1130.34,1132.07,1130.16,1131.45
1753591740,1131.2,1131.28,1129.29,1130.67
1753591800,1130.48,1131.4,1129.69,1129.69
1753591860,1129.65,1132.39,1129.32,1130.97
1753591920,1130.85,1132.89,1130.85,1131.38
1753591980,1131.34,1132.04,1130.31,1131.63
1753592040,1131.5,1133.23,1131.5,1132.28
1753592100,1132.81,1133.14,1131.69,1132.54
1753592160,1132.61,1132.61,1130.54,1130.8
1753592220,1130.57,1131.52,1129.95,1131.1
1753592280,1131.28,1131.61,1129.8,1131.59
1753592340,1132.08,1134.04,1131.53,1132.88
1753592400,1132.38,1133.3,1130.9,1130.9
1753592460,1131.1,1131.34,1128.46,1128.46
1753592520,1128.58,1128.89,1126.61,1128.47
1753592580,1128.78,1130.1,1127.13,1129.82
1753592640,1129.56,1131.39,1129.56,1130.65
1753592700,1130.57,1131.29,1128.41,1128.41
1753592760,1128.15,1128.85,1127.24,1127.24
1753592820,1127.13,1128.38,1126.82,1127.85
1753592880,1127.76,1127.91,1125.66,1126.38
1753592940,1126.35,1127,1125.2,1126.38
1753593000,1126.56,1127.39,1125.09,1125.52
1753593060,1125.06,1125.46,1122.99,1123.25
1753593120,1123.29,1123.69,1121.93,1122.16
1753593180,1121.98,1122.57,1120.93,1120.96
1753593240,1121,1121.51,1119.66,1121.51
1753593300,1120.68,1120.76,1117.18,1117.72
1753593360,1117.89,1118.94,1116.62,1118.94
1753593420,1118.54,1119.15,1118.01,1118.01
1753593480,1118.02,1118.03,1116.63,1117.8
1753593540,1117.72,1119.09,1117.72,1118.99
1753593600,1118.95,1120.81,1118.37,1120.25
1753593660,1120.13,1121.3,1119.81,1121.3
1753593720,1121.71,1121.91,1119.63,1120.12
1753593780,1120.35,1121.14,1119.34,1120.3
1753593840,1120.19,1120.76,1119.29,1120.04
1753593900,1120.09,1120.55,1119.48,1120.08
1753593960,1119.98,1120.75,1119.62,1120.68
1753594020,1120.41,1120.59,1117.5,1118.23
1753594080,1118.02,1118.28,1116.9,1117.42
1753594140,1117.17,1117.6,1114.25,1114.25
1753594200,1113.88,1114.82,1112.66,1112.74
1753594260,1112.79,1114.81,1112.27,1112.46
1753594320,1112.19,1114.01,1112.18,1113.76
1753594380,1114.11,1114.16,1112.34,1112.96
1753594440,1112.48,1113.26,1111.21,1111.21
1753594500,1110.7,1110.8,1109.14,1109.14
1753594560,1109.43,1114.25,1109.43,1114.25
1753594620,1113.57,1116.66,1113.57,1116.03
1753594680,1116.18,1117.06,1115.89,1115.9
1753594740,1115.3,1117.44,1115.3,1116.62
1753594800,1116.52,1117.78,1115.1,1117.4
1753594860,1117.16,1117.73,1116.26,1117.11
1753594920,1117.28,1118.22,1116.2,1117.2
1753594980,1116.71,1117.45,1116.23,1117.45
1753595040,1117.47,1118.03,1116.9,1117.44
1753595100,1117.24,1118.81,1116.04,1117.6
1753595160,1117.6,1117.83,1115.81,1117.54
1753595220,1117.7,1119.51,1117.44,1119.4
1753595280,1119.91,1120.3,1118.29,1119.69
1753595340,1119.91,1120.53,1119.55,1119.75
1753595400,1119.61,1121.77,1119.22,1121.22
1753595460,1121.18,1122.81,1119.56,1119.56
1753595520,1119.24,1120.04,1118.71,1119.13
1753595580,1119.93,1121.39,1119.59,1121.01
1753595640,1121.15,1121.15,1119.57,1120.05
1753595700,1119.8,1120.35,1117.59,1117.65
1753595760,1117.22,1119.21,1116.73,1118.41
1753595820,1118.47,1119.99,1118.47,1119.63
1753595880,1119.65,1120.36,1119.45,1119.45
1753595940,1119.82,1120.72,1118.93,1120.55
1753596000,1120.2,1120.2,1116.39,1116.39
1753596060,1116.46,1116.88,1115.74,1116.05
1753596120,1115.9,1118.01,1115.9,1116.56
1753596180,1116.9,1117.13,1115.85,1116.44
1753596240,1116.13,1117.39,1116.02,1116.18
1753596300,1116.72,1117.69,1116.65,1117.34
1753596360,1117.09,1119.47,1116.74,1118.78
1753596420,1118.71,1123.86,1118.71,1123.58
1753596480,1123.04,1124.65,1123.04,1123.39
1753596540,1123.87,1124.33,1122.91,1123.56
1753596600,1123.72,1124.74,1122.05,1122.05
1753596660,1122.23,1124.27,1121.76,1123.82
1753596720,1124.01,1124.68,1123.75,1123.93
1753596780,1123.82,1124.59,1122.8,1123.96
1753596840,1123.85,1124,1121.06,1121.06
1753596900,1121.33,1121.48,1119.39,1120.66
1753596960,1120.69,1122.81,1120.58,1122.17
1753597020,1122.06,1122.76,1121.31,1121.8
1753597080,1121.83,1122.43,1119.47,1119.73
1753597140,1119.91,1120.84,1118.47,1118.47
1753597200,1118.19,1119.92,1117.26,1117.98
1753597260,1117.56,1118.41,1117.06,1117.2
1753597320,1117.33,1118.01,1116.07,1117.01
1753597380,1116.89,1117.36,1115.57,1116.08
1753597440,1116.48,1116.48,1114.12,1116.32
1753597500,1116.13,1117.04,1115.5,1116.48
1753597560,1116.55,1118.55,1116.55,1118.55
1753597620,1118.67,1118.67,1116.57,1116.57
1753597680,1116.74,1118.43,1116.74,1118.43
1753597740,1118.33,1119.24,1117.96,1119.24
1753597800,1119.59,1120.95,1119.19,1120.58
1753597860,1119.6,1121.76,1119.6,1121.51
1753597920,1121.38,1121.38,1118.72,1119.32
1753597980,1119.1,1119.7,1116.59,1117.08
1753598040,1117.34,1118.69,1117.34,1118.36
1753598100,1118.44,1119.61,1117.88,1119.61
1753598160,1120.07,1121.78,1119.61,1120.46
1753598220,1120.79,1121.69,1120.32,1121.4
1753598280,1121.06,1121.53,1119.35,1119.88
1753598340,1120.02,1120.02,1117.28,1117.28
1753598400,1117.3,1118.36,1116.87,1117.41
1753598460,1117.22,1119.22,1117.09,1119.22
1753598520,1119.01,1120.57,1118.59,1120.29
1753598580,1120.45,1120.65,1117.46,1118.27
1753598640,1118.22,1118.69,1117.29,1118.43
1753598700,1118.63,1120.34,1118.63,1118.65
1753598760,1118.57,1119.71,1118.48,1119.59
1753598820,1119.7,1120.42,1119.12,1119.26
1753598880,1119.55,1120.04,1118.42,1118.44
1753598940,1118.37,1118.44,1116.51,1116.51
1753599000,1116.15,1116.69,1113.96,1114.34
1753599060,1114.4,1114.4,1112.74,1112.83
1753599120,1112.68,1116.28,1112.68,1115.58
1753599180,1116.07,1116.64,1115.01,1115.5
1753599240,1115.71,1116.4,1115.11,1115.64
1753599300,1115.7,1119.58,1115.52,1119.58
1753599360,1119.71,1121.06,1118.83,1119.43
1753599420,1119.63,1120.64,1118.93,1119.29
1753599480,1119.34,1123.07,1119.34,1122.27
1753599540,1122.32,1123.5,1122.26,1122.74
1753599600,1122.85,1123.62,1121.61,1121.9
1753599660,1121.95,1123.35,1121.95,1122.93
1753599720,1122.35,1122.35,1120.05,1121.08
1753599780,1121.04,1121.53,1119.63,1119.85
1753599840,1119.72,1123.58,1119.71,1123.42
1753599900,1122.98,1124.58,1122.13,1123.69
1753599960,1124.02,1125.73,1123.29,1125.33
1753600020,1125.3,1125.46,1122.9,1123.56
1753600080,1123.49,1125.63,1123.17,1125.63
1753600140,1125.77,1126.22,1125.04,1125.48
1753600200,1125.12,1128.63,1124.28,1128.63
1753600260,1128.5,1128.54,1127.03,1128.2
1753600320,1128.16,1128.98,1127.62,1128.98
1753600380,1128.75,1130.53,1128.54,1128.82
1753600440,1128.73,1129.54,1127.63,1129.3
1753600500,1129.39,1129.78,1128.07,1128.46
1753600560,1128.64,1129.72,1128.64,1128.8
1753600620,1128.59,1129.28,1127.46,1127.51
1753600680,1127.22,1127.98,1126.66,1127.03
1753600740,1128.08,1128.08,1126.63,1126.8
1753600800,1126.33,1126.64,1124.66,1125.72
1753600860,1125.67,1127.44,1125.48,1126.76
1753600920,1126.63,1127.14,1125.24,1126.75
1753600980,1126.76,1126.97,1125.38,1126.19
1753601040,1125.76,1126.98,1124.11,1126.95
1753601100,1126.73,1128.93,1126.73,1128.93
1753601160,1128.73,1130.63,1128.11,1130.63
1753601220,1130.43,1130.45,1126.18,1126.64
1753601280,1126.54,1128.39,1126.16,1128.39
1753601340,1128.42,1128.49,1126.27,1126.51
1753601400,1126.33,1127.01,1125.94,1126
1753601460,1125.83,1126.56,1124.55,1126.56
1753601520,1126.32,1129.37,1126.25,1129.24
1753601580,1129.39,1129.39,1127.39,1128.34
1753601640,1128.03,1128.03,1126.57,1126.96
1753601700,1126.84,1128.74,1126.54,1127.3
1753601760,1127.33,1128.65,1126.04,1127.98
1753601820,1127.95,1129.61,1127.61,1129.61
1753601880,1129.68,1130.06,1128.1,1128.27
1753601940,1127.98,1127.98,1124.62,1125.34
1753602000,1124.65,1124.88,1123.53,1123.53
1753602060,1123.54,1124.62,1122.48,1122.85
1753602120,1122.68,1123.25,1121,1121.22
1753602180,1121.35,1121.38,1118.56,1118.7
1753602240,1118.61,1119.98,1117.93,1118.42
1753602300,1118.33,1118.33,1116.02,1116.42
1753602360,1116.35,1116.35,1114,1116.3
1753602420,1116.48,1118.39,1115.86,1117.88
1753602480,1117.37,1117.37,1114.83,1115.48
1753602540,1115.87,1116.1,1113.96,1115.2
1753602600,1115.3,1117.87,1115.23,1115.92
1753602660,1115.63,1116.92,1115.14,1116.33
1753602720,1116.55,1116.78,1114.79,1115.39
1753602780,1115.34,1117.78,1115.34,1117.66
1753602840,1117.49,1119.89,1117.49,1119
1753602900,1119,1119.55,1118.56,1119.27
1753602960,1119.45,1119.67,1114.84,1114.84
1753603020,1115.24,1116.81,1115.06,1115.97
1753603080,1116.41,1116.84,1114.8,1115.66
1753603140,1115.75,1116.39,1114.56,1114.61
1753603200,1114.62,1114.71,1113.03,1113.99
1753603260,1113.78,1114.22,1111.47,1111.47
1753603320,1111.67,1112.81,1110.91,1110.91
1753603380,1111.39,1111.6,1109.9,1111.55
1753603440,1111.63,1111.63,1110,1110.33
1753603500,1110.09,1110.09,1107.37,1107.37
1753603560,1107.32,1107.6,1104.52,1104.84
1753603620,1104.95,1105.86,1104.74,1105.49
1753603680,1105.42,1105.42,1103.44,1103.94
1753603740,1104.05,1104.33,1102.19,1102.29
1753603800,1102.33,1103.96,1101.71,1103.92
1753603860,1104.04,1105.68,1104.04,1105.24
1753603920,1105.37,1106.74,1105.07,1105.39
1753603980,1105.55,1106.15,1104.56,1105.22
1753604040,1105.41,1106.87,1105,1106.72
1753604100,1106.56,1106.56,1103.04,1103.04
1753604160,1102.63,1103.48,1102.01,1102.01
1753604220,1101.53,1101.53,1099.23,1099.23
1753604280,1099.18,1099.36,1097.24,1097.57
1753604340,1098.01,1099.59,1098.01,1098.5
1753604400,1098.84,1099.54,1097.63,1097.73
1753604460,1097.21,1098.08,1097.09,1097.96
1753604520,1098.08,1099.26,1097.66,1099.26
1753604580,1099.65,1099.74,1097.51,1097.51
1753604640,1098.09,1098.5,1096.94,1098.5
1753604700,1098.43,1098.97,1096.85,1096.85
1753604760,1096.68,1098.09,1096.32,1098.02
1753604820,1098.5,1099.08,1097.31,1097.8
1753604880,1097.78,1098.24,1097.61,1097.67
1753604940,1097.84,1099,1097.61,1097.9
1753605000,1098.38,1098.45,1096.78,1097.04
1753605060,1097.29,1098.04,1096,1096
1753605120,1095.84,1095.84,1092.81,1093.13
1753605180,1093.05,1093.66,1091.58,1092.01
1753605240,1092.18,1092.25,1090.8,1091
1753605300,1090.48,1090.62,1089.32,1089.7
1753605360,1089.54,1090.58,1088.88,1090.29
1753605420,1090.21,1091.16,1089.26,1090.25
1753605480,1089.77,1092.5,1089.77,1092.5
1753605540,1092.42,1093.44,1091.74,1092.27
1753605600,1092.19,1093.15,1091.32,1093.01
1753605660,1092.77,1095,1092.72,1094.96
1753605720,1094.66,1094.66,1091.66,1091.66
1753605780,1091.94,1093.33,1091.9,1093.12
1753605840,1092.96,1093.29,1091.27,1092.64
1753605900,1092.59,1093.76,1091.74,1092.15
1753605960,1091.88,1093.87,1091.74,1093.87
1753606020,1093.97,1094.37,1090.94,1090.94
1753606080,1091.3,1092.4,1091.09,1092.4
1753606140,1091.64,1091.64,1088.38,1088.76
1753606200,1088.77,1091.58,1088.77,1091.37
1753606260,1091.11,1091.11,1088.43,1088.73
1753606320,1088.79,1089.28,1087.63,1087.88
1753606380,1087.68,1089.66,1087.59,1089.66
1753606440,1090.02,1091.19,1089.7,1090.58
1753606500,1090.8,1090.95,1088.86,1089.77
1753606560,1089.6,1091.2,1087.58,1087.58
1753606620,1087.3,1087.95,1086.69,1087.01
1753606680,1087.35,1087.35,1086.14,1086.51
1753606740,1086.44,1086.6,1085.48,1086.15
1753606800,1086,1087.67,1085.62,1087.31
1753606860,1086.99,1087.73,1086.13,1087.63
1753606920,1087.57,1088.69,1086.62,1088.02
1753606980,1088.18,1088.18,1086.68,1087.1
1753607040,1087.15,1088.66,1086.59,1088.6
1753607100,1088.87,1088.88,1086.97,1087.13
1753607160,1087.46,1088.17,1086.77,1086.84
1753607220,1086.85,1087.46,1085.91,1087.38
1753607280,1087.18,1088.37,1084.35,1084.35
1753607340,1084.19,1085.5,1083.73,1084.76
1753607400,1085.1,1086.74,1085.1,1085.59
1753607460,1085.69,1087.82,1085.47,1087.34
1753607520,1087,1089.4,1085.93,1089.4
1753607580,1089.14,1090.83,1088.1,1090.83
1753607640,1090.81,1092.13,1090.67,1090.98
1753607700,1090.88,1092.78,1089.7,1092.41
1753607760,1092.67,1093.31,1091.96,1092.28
1753607820,1091.92,1092.04,1090.76,1092.04
1753607880,1092.29,1092.79,1090.68,1091.82
1753607940,1092.14,1092.14,1090.22,1090.98
1753608000,1090.98,1093.91,1090.98,1092.23
1753608060,1092.35,1093.41,1091.32,1093.13
1753608120,1092.98,1093.4,1092.1,1092.71
1753608180,1092.68,1092.68,1091.3,1092.48
1753608240,1091.99,1093.56,1091.63,1092.92
1753608300,1093,1094.74,1093,1094.74
1753608360,1094.44,1095.91,1093.74,1094.66
1753608420,1094.81,1095.33,1094,1095.06
1753608480,1095.05,1095.33,1093.59,1095.33
1753608540,1095.11,1095.11,1092.66,1093.12
1753608600,1092.98,1094.4,1092.69,1093.33
1753608660,1093.38,1095.4,1092.88,1095.34
1753608720,1095.61,1096.02,1093.62,1096.02
1753608780,1095.81,1096.23,1094.04,1094.78
1753608840,1095.09,1097.17,1094.45,1097.17
1753608900,1097.5,1100.04,1096.1,1099.33
1753608960,1099.2,1099.98,1097.12,1099.98
1753609020,1099.64,1101.3,1098.52,1100.72
1753609080,1100.86,1101.16,1096.46,1096.46
1753609140,1096.45,1097.33,1094.89,1095.14
1753609200,1095.05,1095.73,1094.1,1094.51
1753609260,1094.11,1094.85,1092.8,1093.54
1753609320,1093.35,1094.4,1093.22,1094.09
1753609380,1094.41,1094.41,1093.12,1093.24
1753609440,1093.28,1093.28,1090.45,1090.82
1753609500,1090.45,1091.61,1089.73,1090.49
1753609560,1090.24,1091.5,1088.99,1091.5
1753609620,1091.82,1091.82,1089.5,1089.5
1753609680,1089.61,1093.88,1089.61,1093.88
1753609740,1093.59,1094.54,1092.65,1092.71
1753609800,1092.57,1094.34,1092,1093.64
1753609860,1094.06,1095.03,1093.78,1093.78
1753609920,1094.31,1094.31,1091.78,1092.32
1753609980,1092.2,1092.55,1090.23,1091.14
1753610040,1091.38,1092.03,1090.57,1091.84
1753610100,1092.15,1093.05,1091.29,1092.29
1753610160,1092.73,1093.41,1090.43,1090.79
1753610220,1090.23,1091.34,1090.17,1090.41
1753610280,1090.46,1091.43,1090.24,1090.76
1753610340,1091.25,1092.37,1090.65,1092.36
1753610400,1092.33,1093.14,1091.91,1092.71
1753610460,1092.62,1092.84,1091.61,1092.6
1753610520,1092.68,1092.87,1091.25,1092.17
1753610580,1092.32,1093.14,1091.34,1091.77
1753610640,1091.96,1093.35,1091.47,1091.47
1753610700,1091,1092.4,1090.96,1091.66
1753610760,1092.05,1095.19,1091.83,1095.07
1753610820,1094.77,1095.88,1094.28,1094.29
1753610880,1094.92,1094.93,1093.15,1093.72
1753610940,1093.55,1093.55,1088.68,1088.68
1753611000,1088.68,1090.33,1087.5,1090.33
1753611060,1090.43,1092.32,1090.2,1090.63
1753611120,1090.49,1090.49,1088.64,1089.78
1753611180,1089.9,1091.33,1089.62,1090.34
1753611240,1090.03,1092.97,1090.03,1091.67
1753611300,1091.99,1092.72,1090.84,1092.72
1753611360,1092.89,1093.44,1091.27,1091.89
1753611420,1091.59,1093.21,1091.3,1091.86
1753611480,1091.43,1093.24,1091.15,1091.15
1753611540,1091.1,1091.13,1090.33,1090.65
1753611600,1090.38,1091,1089.67,1090.59
1753611660,1090.6,1090.93,1089.51,1089.78
1753611720,1089.71,1091.27,1089.36,1090.84
1753611780,1091.01,1093.64,1090.65,1093.17
1753611840,1093.35,1094.81,1092.61,1094.46
1753611900,1093.99,1093.99,1090.08,1091.22
1753611960,1091.47,1091.68,1089.73,1091.23
1753612020,1091.42,1091.42,1088.76,1091.17
1753612080,1091.2,1091.2,1087.28,1087.46
1753612140,1087.41,1087.41,1084.28,1084.28
1753612200,1083.85,1083.85,1080.9,1080.91
1753612260,1080.57,1080.72,1078.6,1079.74
1753612320,1080.16,1081.81,1078.96,1080.84
1753612380,1080.26,1081.77,1080.26,1081.59
1753612440,1081.35,1082.22,1078.94,1079.45
1753612500,1079.38,1079.84,1078.23,1078.32
1753612560,1078.36,1078.5,1075.66,1076.23
1753612620,1075.54,1077.96,1075.54,1077.78
1753612680,1078.4,1081.61,1078.2,1081.61
1753612740,1081.32,1082.43,1080.54,1080.59
1753612800,1080.33,1080.55,1078.38,1079.97
1753612860,1080.22,1081.45,1079.6,1080.94
1753612920,1080.31,1080.57,1079.56,1079.76
1753612980,1079.6,1081.3,1079.6,1079.64
1753613040,1079.76,1080.88,1079.26,1079.27
1753613100,1079.03,1079.56,1078.58,1078.75
1753613160,1078.73,1081.32,1078.38,1080.8
1753613220,1080.48,1082.37,1080.07,1082.1
1753613280,1081.94,1083.24,1081.52,1081.52
1753613340,1081.5,1081.86,1078.61,1078.61
1753613400,1078.62,1079.1,1075.57,1075.62
1753613460,1075.45,1075.95,1074.59,1075.65
1753613520,1075.49,1079.02,1075.49,1078.25
1753613580,1078.37,1079.45,1078.1,1079.05
1753613640,1079.69,1080.86,1079.41,1080.86
1753613700,1081.2,1081.29,1079.52,1079.73
1753613760,1079.91,1083.39,1079.91,1082.79
1753613820,1082.49,1082.49,1079.01,1079.03
1753613880,1079.21,1080.35,1078.81,1078.81
1753613940,1078.6,1079.43,1077.36,1077.5
1753614000,1078.1,1079.51,1077.06,1078.59
1753614060,1078.09,1078.09,1076.04,1077.48
1753614120,1077.44,1077.77,1076.14,1076.17
1753614180,1076.31,1076.91,1074.53,1074.75
1753614240,1074.41,1074.51,1072.5,1073.43
1753614300,1073.29,1074.69,1073,1073
1753614360,1072.82,1072.82,1070.91,1072.16
1753614420,1071.88,1074.7,1071.88,1072.84
1753614480,1073.02,1074.87,1072.86,1073.88
1753614540,1073.82,1074.88,1072.82,1073.74
1753614600,1073.66,1074.35,1072.19,1072.73
1753614660,1072.6,1073.76,1071.88,1071.88
1753614720,1071.98,1072.26,1070.1,1070.2
1753614780,1070.07,1070.62,1068.34,1068.6
1753614840,1068.28,1069.78,1068.28,1068.72
1753614900,1068.34,1068.78,1064.86,1064.86
1753614960,1064.94,1066.94,1064.88,1065.87
1753615020,1065.93,1065.93,1062.22,1062.22
1753615080,1062.24,1063.01,1061.14,1062.81
1753615140,1062.89,1066.81,1062.66,1066.78
1753615200,1067.5,1068.04,1066.35,1068.04
1753615260,1068.13,1068.44,1066.57,1067.31
1753615320,1067.2,1069.71,1067.2,1069.02
1753615380,1069.42,1071.41,1069.02,1071.21
1753615440,1071.05,1071.05,1067.98,1069.3
1753615500,1069.17,1070.13,1068.48,1070
1753615560,1069.9,1070.07,1067.13,1067.6
1753615620,1067.94,1067.94,1066.42,1067.55
1753615680,1067.75,1069.29,1067.43,1067.96
1753615740,1068.24,1068.24,1066.51,1067.19
1753615800,1066.97,1069.1,1066.96,1069.1
1753615860,1069.1,1069.79,1067.66,1067.66
1753615920,1067.49,1070.33,1067.35,1068.72
1753615980,1068.45,1070.1,1068.45,1069.17
1753616040,1069.03,1069.75,1068.6,1069.3
1753616100,1068.98,1070.06,1068.25,1069.11
1753616160,1069.68,1071.43,1069.44,1071.43
1753616220,1071.31,1072.97,1071.09,1072.77
1753616280,1073.07,1074.29,1072.75,1074.09
1753616340,1073.78,1073.88,1072.32,1072.32
1753616400,1072.51,1074.78,1072.51,1074.5
1753616460,1074.03,1074.03,1071.78,1071.78
1753616520,1071.9,1072.89,1071.33,1071.33
1753616580,1071.85,1074.11,1071.85,1072.48
1753616640,1072.86,1072.86,1070.47,1071.24
1753616700,1071.56,1072.38,1069.12,1069.12
1753616760,1069.6,1069.81,1068.61,1068.61
1753616820,1069.03,1071.5,1068.88,1070.89
1753616880,1070.75,1073.55,1070.75,1072.57
1753616940,1072.66,1072.74,1070.91,1071.6
1753617000,1071.44,1072.15,1070.69,1070.69
1753617060,1070.64,1071.43,1069.02,1069.02
1753617120,1069.3,1071.88,1068.87,1071.82
1753617180,1071.75,1073.13,1071.56,1072.97
1753617240,1072.74,1073.06,1071.67,1072.24
1753617300,1072.04,1072.96,1071.43,1071.94
1753617360,1072.12,1072.25,1071.75,1072.25
